Keyword,Category,World,Source,Ruleset
Mapach Brute,NPC,Humblewood,Humblewood Campaign Setting,2014
Mapach Tinkerer,NPC,Humblewood,Humblewood Campaign Setting,2014
Raptor Explorer,NPC,Humblewood,Humblewood Campaign Setting,2014
Raptor Ranger,NPC,Humblewood,Humblewood Campaign Setting,2014
Strig Knight,NPC,Humblewood,Humblewood Campaign Setting,2014
Strig Tracker,NPC,Humblewood,Humblewood Campaign Setting,2014
Havel of the Autumn Moon,NPC,Humblewood,Humblewood Campaign Setting,2014
Tevor of the Spring Path,NPC,Humblewood,Humblewood Campaign Setting,2014
Vulpin Captain,NPC,Humblewood,Humblewood Campaign Setting,2014
Vulpin Noble,NPC,Humblewood,Humblewood Campaign Setting,2014
Vulpin Priest of Kren,NPC,Humblewood,Humblewood Campaign Setting,2014
Jagged Edge Hideaway,Location,Generic,Where Evil Lives,2014
Queen Bargnot,Villain,Generic,Where Evil Lives,2014
Hanging Tree,Location,Generic,Where Evil Lives,2014
The Dohma,Villain,Generic,Where Evil Lives,2014
Shtriga Nonna’s Hut,Location,Generic,Where Evil Lives,2014
Shtriga Nonna,Villain,Generic,Where Evil Lives,2014
Burnock Mill,Location,Generic,Where Evil Lives,2014
Baron Uthrak,Villain,Generic,Where Evil Lives,2014
Camp Firefield,Location,Generic,Where Evil Lives,2014
Varrox,Villain,Generic,Where Evil Lives,2014
Shifting Library,Location,Generic,Where Evil Lives,2014
Kiona,Villain,Generic,Where Evil Lives,2014
Cloud Fang Keep,Location,Generic,Where Evil Lives,2014
Lady Emer,Villain,Generic,Where Evil Lives,2014
Molten Enclave,Location,Generic,Where Evil Lives,2014
Zenith Aastrika,Villain,Generic,Where Evil Lives,2014
Ruins of Wrathrock,Location,Generic,Where Evil Lives,2014
Ithu’rath,Villain,Generic,Where Evil Lives,2014
The White Tower,Location,Generic,Where Evil Lives,2014
Xorannox,Villain,Generic,Where Evil Lives,2014
Canyon of the Tower Crown,Location,Generic,Where Evil Lives,2014
Aurumvas,Villain,Generic,Where Evil Lives,2014
Tomb of the Keeper,Location,Generic,Where Evil Lives,2014
Ashyra,Villain,Generic,Where Evil Lives,2014
Terminal Excrescence,Location,Generic,Where Evil Lives,2014
Lord Syuul,Villain,Generic,Where Evil Lives,2014
Eighth City Advocacy Services,Location,Generic,Where Evil Lives,2014
Lazivos,Villain,Generic,Where Evil Lives,2014
Shadowkeep,Location,Generic,Where Evil Lives,2014
Count Rhodar,Villain,Generic,Where Evil Lives,2014
Durixaviinox’s Rest,Location,Generic,Where Evil Lives,2014
Durixaviinox,Villain,Generic,Where Evil Lives,2014
Coronal Hollow,Location,Generic,Where Evil Lives,2014
Qazyldrath,Villain,Generic,Where Evil Lives,2014
Eyes of the Mountain,Location,Generic,Where Evil Lives,2014
Yserthrax,Villain,Generic,Where Evil Lives,2014
Glass Cavern,Location,Generic,Where Evil Lives,2014
Xaantikorijek,Villain,Generic,Where Evil Lives,2014
Mount Brazen,Location,Generic,Where Evil Lives,2014
Forzaantilirys,Villain,Generic,Where Evil Lives,2014
Ash Queen’s Reliquary,Location,Generic,Where Evil Lives,2014
Atæshia,Villain,Generic,Where Evil Lives,2014
Boughs of Eternity,Location,Generic,Where Evil Lives,2014
Vairae,Villain,Generic,Where Evil Lives,2014
Wechselkind,Race,Etharis,Grim Hollow: The Players Guide,2014
Laneshi,Race,Etharis,Grim Hollow: The Players Guide,2014
Ogresh,Race,Etharis,Grim Hollow: The Players Guide,2014
The Downcast,Race,Etharis,Grim Hollow: The Players Guide,2014
Dreamers,Race,Etharis,Grim Hollow: The Players Guide,2014
The Disembodied,Race,Etharis,Grim Hollow: The Players Guide,2014
Path of the Fractured,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Path of the Primal Spirit,Subclass,Etharis,Grim Hollow: The Players Guide,2014
College of Adventurers,Subclass,Etharis,Grim Hollow: The Players Guide,2014
College of Requiems,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Eldritch Domain,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Inquisition Domain,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Circle of Blood,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Circle of Mutation,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Bulwark Warrior,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Living Crucible,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Way of the Leaden Crown,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Way of Pride,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Oath of Pestilence,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Oath of Zeal,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Green Reaper,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Vermin Lord,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Highway Rider,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Misfortune Bringer,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Haunted,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Wretched Bloodline,Subclass,Etharis,Grim Hollow: The Players Guide,2014
The First Vampire,Subclass,Etharis,Grim Hollow: The Players Guide,2014
The Parasite,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Plague Doctor,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Sangromancer,Subclass,Etharis,Grim Hollow: The Players Guide,2014
Aberrant Horror,Mechanic,Etharis,Grim Hollow: The Players Guide,2014
Fiend,Mechanic,Etharis,Grim Hollow: The Players Guide,2014
Lich,Mechanic,Etharis,Grim Hollow: The Players Guide,2014
Lycanthrope,Mechanic,Etharis,Grim Hollow: The Players Guide,2014
Seraph,Mechanic,Etharis,Grim Hollow: The Players Guide,2014
Vampire,Mechanic,Etharis,Grim Hollow: The Players Guide,2014
Fey,Mechanic,Etharis,Grim Hollow: The Players Guide,2014
Primordial,Mechanic,Etharis,Grim Hollow: The Players Guide,2014
Specter,Mechanic,Etharis,Grim Hollow: The Players Guide,2014
Bearfolk,Race,Shadow Realm,Book of Ebon Tides,2014
Darakhul,Race,Shadow Realm,Book of Ebon Tides,2014
Shadow Fey,Race,Shadow Realm,Book of Ebon Tides,2014
Shadow Goblins,Race,Shadow Realm,Book of Ebon Tides,2014
Umbral Humans,Race,Shadow Realm,Book of Ebon Tides,2014
Quickstep,Race,Shadow Realm,Book of Ebon Tides,2014
Ratatosk,Race,Shadow Realm,Book of Ebon Tides,2014
Spiritfarer Erina,Race,Shadow Realm,Book of Ebon Tides,2014
Stygian Shade,Race,Shadow Realm,Book of Ebon Tides,2014
Sublime Ravenfolk,Race,Shadow Realm,Book of Ebon Tides,2014
Unbound Satarre,Race,Shadow Realm,Book of Ebon Tides,2014
Wyrd Gnome,Race,Shadow Realm,Book of Ebon Tides,2014
Circle of Shadows (Druid),Subclass,Shadow Realm,Book of Ebon Tides,2014
College of Shadow (Bard),Subclass,Shadow Realm,Book of Ebon Tides,2014
Keeper Domain (Cleric),Subclass,Shadow Realm,Book of Ebon Tides,2014
Light Weaver Sorcerous Origin (Sorcerer),Subclass,Shadow Realm,Book of Ebon Tides,2014
Mother of Sorrows (Warlock),Subclass,Shadow Realm,Book of Ebon Tides,2014
Shadow Arcane Tradition (Wizard),Subclass,Shadow Realm,Book of Ebon Tides,2014
Shadow Domain (Cleric),Subclass,Shadow Realm,Book of Ebon Tides,2014
Shadow Gnawer (Barbarian),Subclass,Shadow Realm,Book of Ebon Tides,2014
Umbral Binder (Rogue),Subclass,Shadow Realm,Book of Ebon Tides,2014
Way of the Prophet (Monk),Subclass,Shadow Realm,Book of Ebon Tides,2014
"Corremel, the City of Lanterns",Location,Shadow Realm,Book of Ebon Tides,2014
Court of Golden Oaks,Location,Shadow Realm,Book of Ebon Tides,2014
Court of Mice and Ravens,Location,Shadow Realm,Book of Ebon Tides,2014
Court of Midnight Teeth,Location,Shadow Realm,Book of Ebon Tides,2014
Court of Night and Magic,Location,Shadow Realm,Book of Ebon Tides,2014
Court of One Million Stars,Location,Shadow Realm,Book of Ebon Tides,2014
Court of Pale Roses,Location,Shadow Realm,Book of Ebon Tides,2014
Court of Sparrows,Location,Shadow Realm,Book of Ebon Tides,2014
Court of the Moonlit King,Location,Shadow Realm,Book of Ebon Tides,2014
Court of Winter’s Love,Location,Shadow Realm,Book of Ebon Tides,2014
Dalliance,Location,Shadow Realm,Book of Ebon Tides,2014
Nightbrook,Location,Shadow Realm,Book of Ebon Tides,2014
Tower of Horn and Gold,Location,Shadow Realm,Book of Ebon Tides,2014
"Fandeval, City of Goblins",Location,Shadow Realm,Book of Ebon Tides,2014
Groves of the Wardens,Location,Shadow Realm,Book of Ebon Tides,2014
"Merrymead, City of Revels",Location,Shadow Realm,Book of Ebon Tides,2014
Moonlit Glades,Location,Shadow Realm,Book of Ebon Tides,2014
"Soriglass, City of Shades",Location,Shadow Realm,Book of Ebon Tides,2014
Tenebrous Plain,Location,Shadow Realm,Book of Ebon Tides,2014
Twilight Empire,Location,Shadow Realm,Book of Ebon Tides,2014
Bearfolk,Race,Shadow Realm,Book of Ebon Tides,2014
Bearfolk,Monster,Shadow Realm,Book of Ebon Tides,2014
Bearfolk Druid,Monster,Shadow Realm,Book of Ebon Tides,2014
Bearfolk Thunderstomper,Monster,Shadow Realm,Book of Ebon Tides,2014
Birch Siren,Monster,Shadow Realm,Book of Ebon Tides,2014
Darakhul General,Monster,Shadow Realm,Book of Ebon Tides,2014
Gnomish Distiller,Monster,Shadow Realm,Book of Ebon Tides,2014
Keepers,Monster,Shadow Realm,Book of Ebon Tides,2014
Keeper of Hounds,Monster,Shadow Realm,Book of Ebon Tides,2014
Keeper of Ravens,Monster,Shadow Realm,Book of Ebon Tides,2014
Knight of Shadows,Monster,Shadow Realm,Book of Ebon Tides,2014
Lesser Lunar Devil,Monster,Shadow Realm,Book of Ebon Tides,2014
Memory Thief,Monster,Shadow Realm,Book of Ebon Tides,2014
Molefolk,Monster,Shadow Realm,Book of Ebon Tides,2014
Moonshadow Catcher,Monster,Shadow Realm,Book of Ebon Tides,2014
"Oma Rattenfanger, Keeper of the Plain",Monster,Shadow Realm,Book of Ebon Tides,2014
Radiant Lord,Monster,Shadow Realm,Book of Ebon Tides,2014
River Giant,Monster,Shadow Realm,Book of Ebon Tides,2014
Styx Giant,Monster,Shadow Realm,Book of Ebon Tides,2014
River Spirit,Monster,Shadow Realm,Book of Ebon Tides,2014
Rose Golem,Monster,Shadow Realm,Book of Ebon Tides,2014
Sabel Elves,Monster,Shadow Realm,Book of Ebon Tides,2014
Sable Elf,Monster,Shadow Realm,Book of Ebon Tides,2014
Sable Elf Hierophant,Monster,Shadow Realm,Book of Ebon Tides,2014
Shadow Fey Bandit,Monster,Shadow Realm,Book of Ebon Tides,2014
Shadow Goblins,Race,Shadow Realm,Book of Ebon Tides,2014
Shadow Goblins,Monster,Shadow Realm,Book of Ebon Tides,2014
Shadow Goblin Chieftain,Monster,Shadow Realm,Book of Ebon Tides,2014
Shadow Goblin Scribe,Monster,Shadow Realm,Book of Ebon Tides,2014
Shadowspider Swarm,Monster,Shadow Realm,Book of Ebon Tides,2014
Umbral Tailor,Monster,Shadow Realm,Book of Ebon Tides,2014
Wandering Pond,Monster,Shadow Realm,Book of Ebon Tides,2014
The Sable Forest,Location,Shadow Realm,Tales From The Shadows,2014
Hunters of the Tenebrous Plain,Location,Shadow Realm,Tales From The Shadows,2014
The Hedge Maze,Location,Shadow Realm,Tales From The Shadows,2014
Entering the Wombweald,Location,Shadow Realm,Tales From The Shadows,2014
The Blackwood,Location,Shadow Realm,Tales From The Shadows,2014
Brightsigh Tower,Location,Shadow Realm,Tales From The Shadows,2014
The Village of Leer,Location,Shadow Realm,Tales From The Shadows,2014
The Lost Treasure of Paletree Rise,Location,Shadow Realm,Tales From The Shadows,2014
The Horn of Revels,Location,Shadow Realm,Tales From The Shadows,2014
The Sheltered Market,Location,Shadow Realm,Tales From The Shadows,2014
The Dark Archives,Location,Shadow Realm,Tales From The Shadows,2014
The House of Reciprocities,Location,Shadow Realm,Tales From The Shadows,2014
Ticktock Tower,Location,Shadow Realm,Tales From The Shadows,2014
Corremel-in-Shadow,Location,Shadow Realm,Tales From The Shadows,2014
The Kairious Complex,Location,Shadow Realm,Tales From The Shadows,2014
The Impossible Vault,Location,Shadow Realm,Tales From The Shadows,2014
The Rosy Casket Taverns,Location,Shadow Realm,Tales From The Shadows,2014
The Gloaming Fens,Location,Shadow Realm,Tales From The Shadows,2014
The Sunken House of Dawn,Location,Shadow Realm,Tales From The Shadows,2014
The Shadow Forest,Location,Shadow Realm,Tales From The Shadows,2014
"Aazael, The Dread Knight",Monster,Shadow Realm,Tales From The Shadows,2014
Annominc,Monster,Shadow Realm,Tales From The Shadows,2014
Briar Troll,Monster,Shadow Realm,Tales From The Shadows,2014
c’Naazo,Monster,Shadow Realm,Tales From The Shadows,2014
The Dusk Queen,Monster,Shadow Realm,Tales From The Shadows,2014
Erestee Loff,Monster,Shadow Realm,Tales From The Shadows,2014
Gothrolg,Monster,Shadow Realm,Tales From The Shadows,2014
Gruesome Plushy Swarm,Monster,Shadow Realm,Tales From The Shadows,2014
Jack Of Strings,Monster,Shadow Realm,Tales From The Shadows,2014
Nymph,Monster,Shadow Realm,Tales From The Shadows,2014
The Painted King,Monster,Shadow Realm,Tales From The Shadows,2014
Sable,Monster,Shadow Realm,Tales From The Shadows,2014
Shadow Nymph,Monster,Shadow Realm,Tales From The Shadows,2014
The Ticktock Man,Monster,Shadow Realm,Tales From The Shadows,2014
Vodyanoi,Monster,Shadow Realm,Tales From The Shadows,2014
Weeper in Shadow,Monster,Shadow Realm,Tales From The Shadows,2014
Weeper Sapling,Monster,Shadow Realm,Tales From The Shadows,2014
Painkiller,Subclass,Generic,The Illrigger Class,2014
Shadowmaster,Subclass,Generic,The Illrigger Class,2014
Architect of Ruin,Subclass,Generic,The Illrigger Class,2014
Hellspeaker,Subclass,Generic,The Illrigger Class,2014
Sanguine Knight,Subclass,Generic,The Illrigger Class,2014
Treachery,Mechanic,Generic,The Illrigger Class,2014
Bravado,Mechanic,Generic,The Illrigger Class,2014
Schemes,Mechanic,Generic,The Illrigger Class,2014
Lies,Mechanic,Generic,The Illrigger Class,2014
Bardings,Race,Middle-earth,The Lord of the Rings Roleplaying,2014
Dwarves of Durin’s Folk,Race,Middle-earth,The Lord of the Rings Roleplaying,2014
Elves of Lindon,Race,Middle-earth,The Lord of the Rings Roleplaying,2014
Hobbits of the Shire,Race,Middle-earth,The Lord of the Rings Roleplaying,2014
Men of Bree,Race,Middle-earth,The Lord of the Rings Roleplaying,2014
Rangers of the North,Race,Middle-earth,The Lord of the Rings Roleplaying,2014
Captain,Class,Middle-earth,The Lord of the Rings Roleplaying,2014
Champion,Class,Middle-earth,The Lord of the Rings Roleplaying,2014
Messenger,Class,Middle-earth,The Lord of the Rings Roleplaying,2014
Scholar,Class,Middle-earth,The Lord of the Rings Roleplaying,2014
Treasure Hunter,Class,Middle-earth,The Lord of the Rings Roleplaying,2014
Warden,Class,Middle-earth,The Lord of the Rings Roleplaying,2014
Eriador,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
The Shire,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
Lake Evendim,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
The Bree-Land,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
The Great East Road,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
The Barrow-Downs,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
The North Downs,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
The South Downs,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
The Weather Hills,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
Angmar,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
The Ettenmoors,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
Mount Gram,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
The Trollshaws,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
Tharbad,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
Lindon,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
The Blue Mountains,Location,Middle-earth,The Lord of the Rings Roleplaying,2014
Adelard Took,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Arin and Beinion,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Barnabas Butterbur,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Búrzgul,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Evil Men,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Hostile Southerners,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Ruffians,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Fitch Talltree,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
John Ferny,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Lady Elwen-Fell Wraith,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Nameless Things,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Orcs,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Great Orcs,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Orcs of the North,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Oswald Breeker,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Trolls,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Cave-Trolls,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Stone-Trolls,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Undead,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Wights,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Wraiths,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
The Wight-King,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Wolves of the Wild,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Wargs,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Werewolves,Monster,Middle-earth,The Lord of the Rings Roleplaying,2014
Hellfire Blade,Spell,Generic,The Illrigger Class,2014
Mote of Hell,Spell,Generic,The Illrigger Class,2014
Single Combat,Spell,Generic,The Illrigger Class,2014
Aura of Desecration,Spell,Generic,The Illrigger Class,2014
Hell's Lash,Spell,Generic,The Illrigger Class,2014
Acid Seal,Item,Generic,The Illrigger Class,2014
Cold Seal,Item,Generic,The Illrigger Class,2014
Fire Seal,Item,Generic,The Illrigger Class,2014
Lightning Seal,Item,Generic,The Illrigger Class,2014
Thunder Seal,Item,Generic,The Illrigger Class,2014
Poison Seal,Item,Generic,The Illrigger Class,2014
Psychic Seal,Item,Generic,The Illrigger Class,2014
Cross Skull and Bones,Item,Generic,The Illrigger Class,2014
Hellvet Cloak,Item,Generic,The Illrigger Class,2014
Infernal Calvary Medal,Item,Generic,The Illrigger Class,2014
Painstar,Item,Generic,The Illrigger Class,2014
Periapt of Hellish Vitality,Item,Generic,The Illrigger Class,2014
Shield of Horrors,Item,Generic,The Illrigger Class,2014
"Arista, Wand of the Spire",Item,Generic,The Griffon’s Saddlebag Book Two,2014
"Hatred, the Wrathful Edge",Item,Generic,The Griffon’s Saddlebag Book Two,2014
"Morath, Scepter of the Soul Vortex",Item,Generic,The Griffon’s Saddlebag Book Two,2014
"Nimbus, First Staff of the Thunderbirds",Item,Generic,The Griffon’s Saddlebag Book Two,2014
"Silverwind, the Cleansing Breeze",Item,Generic,The Griffon’s Saddlebag Book Two,2014
Etherean,Race,Generic,The Griffon’s Saddlebag Book Two,2014
Geleton,Race,Generic,The Griffon’s Saddlebag Book Two,2014
Barbarian: Path of the Infernal,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Bard: College of Mercantile,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Cleric: Festus Domain,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Druid: Circle of Dragons,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Fighter: Steel Hawk,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Monk: Way of the Aether,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Paladin: Oath of the Spelldrinker,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Ranger: Rocborne,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Rogue: Grim Surgeon,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Sorcerer: Desert Soul,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Warlock: The Many,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
Wizard: Wand Lore,Subclass,Generic,The Griffon’s Saddlebag Book Two,2014
"Antronec, the City of Artisans",Location,Generic,The Griffon’s Saddlebag Book Two,2014
The Bloodmire,Location,Generic,The Griffon’s Saddlebag Book Two,2014
Crest City,Location,Generic,The Griffon’s Saddlebag Book Two,2014
Durheim Monastery,Location,Generic,The Griffon’s Saddlebag Book Two,2014
Grymclover Forests,Location,Generic,The Griffon’s Saddlebag Book Two,2014
